etape,id_batiment,type_batiment,is_uninhabited,prises,cost_before,time_before,cat_score,score,score_parts_cpp_n,score_parts_tpp_n,score_parts_p_n,score_parts_c_n,score_penalty,infrastructures,repaired_infras,step_cost,step_time,euro_per_prise_marginal,h_per_prise_marginal,cost_cum,time_cum,prises_cum,note
294,E000348,habitation,0,2,0.0,0.0,1.0,0.9714285714285714,0.0,0.0,0.14285714285714285,0.0,1.0,"['P000046', 'P000071', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000214', 'P000233', 'P000279', 'P000290', 'P000291', 'P000292', 'P000296', 'P000317', 'P000339', 'P000355', 'P000372', 'P000380', 'P000394', 'P000396', 'P007111', 'P007161', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1489,
295,E000007,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000181', 'P007111', 'P007132', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1490,
296,E000026,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000181', 'P000381', 'P000394', 'P000395', 'P007111', 'P007243', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1491,
297,E000032,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000181', 'P000334', 'P000394', 'P000395', 'P007111', 'P007152', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1492,
298,E000035,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000052', 'P000181', 'P000394', 'P000395', 'P007111', 'P007354', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1493,
299,E000036,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000020', 'P000148', 'P000160', 'P000348', 'P007111', 'P007402', 'P007983']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1494,
300,E000046,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000181', 'P000256', 'P000334', 'P000394', 'P000395', 'P007111', 'P007387', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1495,
301,E000052,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000126', 'P000181', 'P000381', 'P000394', 'P000395', 'P007111', 'P007143', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1496,
302,E000054,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000123', 'P000181', 'P000334', 'P000394', 'P000395', 'P007111', 'P007168', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1497,
303,E000080,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000160', 'P000277', 'P000308', 'P000347', 'P007111', 'P007180', 'P007983']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1498,
304,E000102,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000003', 'P000126', 'P000181', 'P000231', 'P000381', 'P000394', 'P000395', 'P007111', 'P007371', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1499,
305,E000131,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000009', 'P000046', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000317', 'P000323', 'P000326', 'P000394', 'P007111', 'P007407', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1500,
306,E000133,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000009', 'P000046', 'P000163', 'P000181', 'P000198', 'P000279', 'P000290', 'P000292', 'P000317', 'P000326', 'P000394', 'P007111', 'P007297', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1501,
307,E000135,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000113', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000317', 'P000326', 'P000331', 'P000394', 'P007111', 'P007233', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1502,
308,E000141,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000317', 'P000394', 'P007111', 'P007186', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1503,
309,E000203,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000084', 'P000134', 'P000141', 'P000153', 'P000163', 'P000181', 'P000253', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000372', 'P000394', 'P007111', 'P007285', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1504,
310,E000211,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000134', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000372', 'P000394', 'P007111', 'P007245', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1505,
311,E000214,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000115', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000314', 'P000317', 'P000353', 'P000394', 'P007111', 'P007127', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1506,
312,E000216,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000115', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000317', 'P000394', 'P007111', 'P007232', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1507,
313,E000220,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000151', 'P000163', 'P000181', 'P000203', 'P000279', 'P000290', 'P000292', 'P000317', 'P000394', 'P007111', 'P007324', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1508,
314,E000237,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000084', 'P000134', 'P000153', 'P000163', 'P000181', 'P000253', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000372', 'P000394', 'P007111', 'P007313', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1509,
315,E000241,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000115', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000314', 'P000317', 'P000353', 'P000394', 'P000402', 'P007111', 'P007261', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1510,
316,E000242,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000115', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000314', 'P000317', 'P000353', 'P000394', 'P000402', 'P007111', 'P007269', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1511,
317,E000246,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000115', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000317', 'P000391', 'P000394', 'P007111', 'P007214', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1512,
318,E000280,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000064', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000252', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000333', 'P000372', 'P000380', 'P000394', 'P007111', 'P007379', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1513,
319,E000285,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000084', 'P000121', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000252', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000335', 'P000372', 'P000380', 'P000394', 'P007111', 'P007188', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1514,
320,E000291,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000339', 'P000355', 'P000372', 'P000380', 'P000394', 'P000396', 'P007111', 'P007218', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1515,
321,E000310,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000328', 'P000339', 'P000355', 'P000372', 'P000380', 'P000394', 'P000396', 'P007111', 'P007224', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1516,
322,E000313,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000055', 'P000115', 'P000163', 'P000181', 'P000185', 'P000216', 'P000279', 'P000290', 'P000292', 'P000311', 'P000314', 'P000317', 'P000353', 'P000394', 'P007111', 'P007207', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1517,
323,E000318,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000211', 'P000226', 'P000233', 'P000252', 'P000262', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000335', 'P000372', 'P000380', 'P000394', 'P007111', 'P007238', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1518,
324,E000320,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000211', 'P000226', 'P000233', 'P000252', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000335', 'P000372', 'P000376', 'P000380', 'P000394', 'P007111', 'P007131', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1519,
325,E000329,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000023', 'P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000211', 'P000226', 'P000233', 'P000252', 'P000279', 'P000290', 'P000292', 'P000296', 'P000310', 'P000317', 'P000335', 'P000372', 'P000380', 'P000394', 'P007111', 'P007405', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1520,
326,E000337,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000066', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000211', 'P000226', 'P000233', 'P000252', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000335', 'P000369', 'P000372', 'P000380', 'P000394', 'P007111', 'P007162', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1521,
327,E000339,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000066', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000211', 'P000226', 'P000233', 'P000252', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000335', 'P000369', 'P000372', 'P000380', 'P000394', 'P007111', 'P007318', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1522,
328,E000340,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000066', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000211', 'P000226', 'P000233', 'P000252', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000335', 'P000369', 'P000372', 'P000380', 'P000394', 'P007111', 'P007345', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1523,
329,E000351,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000339', 'P000355', 'P000372', 'P000380', 'P000388', 'P000394', 'P000396', 'P007111', 'P007163', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1524,
330,E000352,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000339', 'P000355', 'P000367', 'P000372', 'P000380', 'P000394', 'P000396', 'P007111', 'P007355', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1525,
331,E000353,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000339', 'P000355', 'P000367', 'P000372', 'P000380', 'P000394', 'P000396', 'P007111', 'P007335', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1526,
332,E000354,habitation,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000339', 'P000355', 'P000367', 'P000372', 'P000380', 'P000394', 'P000396', 'P007111', 'P007307', 'P007982']",[],0.0,0.0,0.0,0.0,474602.21150542074,2228.393991850575,1527,
333,E000274,habitation,0,4,10580.306905273364,42.321227621093456,1.0,1.0044689447676758,0.07993787106510274,0.06079715507789691,0.42857142857142855,0.15987574213020547,1.0,"['P000046', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000317', 'P000394', 'P000398', 'P005781', 'P007111', 'P007539', 'P007982']","['P005781', 'P007539']",10580.306905273364,42.321227621093456,2645.076726318341,10.580306905273364,485182.5184106941,2270.715219471668,1531,
334,E000107,habitation,0,2,2551.8563928878502,10.2074255715514,1.0,1.0110749934810366,0.03856031193379765,0.029327241684756544,0.14285714285714285,0.03856031193379765,1.0,"['P000181', 'P000365', 'P000394', 'P000395', 'P001391', 'P005500', 'P007111', 'P007689', 'P007982', 'P007990']",['P007689'],2551.8563928878502,10.2074255715514,1275.9281964439251,5.1037127857757,487734.3748035819,2280.9226450432197,1533,
335,E000293,habitation,0,4,11380.54463315601,51.75462211075655,1.0,1.013975912501184,0.08598394334690304,0.07434883067752374,0.42857142857142855,0.17196788669380608,1.0,"['P000046', 'P000084', 'P000134', 'P000153', 'P000163', 'P000181', 'P000253', 'P000266', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000372', 'P000394', 'P003849', 'P006709', 'P007111', 'P007713', 'P007982', 'P008025']","['P007713', 'P003849']",11380.54463315601,51.75462211075655,2845.1361582890027,12.938655527689138,499114.91943673795,2332.677267153976,1537,
336,E000380,habitation,0,4,11723.021386204478,60.59987882471439,1.0,1.0201167229868873,0.08857147344154884,0.08705560867926283,0.42857142857142855,0.17714294688309767,1.0,"['P000023', 'P000046', 'P000084', 'P000134', 'P000136', 'P000142', 'P000163', 'P000181', 'P000211', 'P000226', 'P000233', 'P000252', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000335', 'P000372', 'P000380', 'P000394', 'P004185', 'P004196', 'P004862', 'P007111', 'P007463', 'P007982', 'P008031', 'P008032', 'P008035']","['P004185', 'P007463']",11723.021386204478,60.59987882471439,2930.7553465511196,15.149969706178597,510837.9408229424,2393.2771459786904,1541,
337,E000252,habitation,0,5,18187.61964111698,90.68561810479261,1.0,1.0214149000176007,0.1099309959054671,0.10422056064373798,0.5714285714285714,0.2748274897636677,1.0,"['P000046', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000317', 'P000394', 'P005820', 'P007111', 'P007698', 'P007982', 'P007988']","['P007988', 'P007698']",18187.61964111698,90.68561810479261,3637.523928223396,18.137123620958523,529025.5604640594,2483.962764083483,1546,
338,E000145,habitation,0,3,8015.062747545303,39.2031539652372,1.0,1.034015054555047,0.08074208788438171,0.07509045665393245,0.2857142857142857,0.12111313182657256,1.0,"['P000147', 'P000149', 'P000181', 'P000256', 'P000334', 'P000342', 'P000394', 'P000395', 'P005117', 'P007111', 'P007638', 'P007982', 'P008002', 'P008007']","['P008007', 'P007638']",8015.062747545303,39.2031539652372,2671.687582515101,13.067717988412399,537040.6232116047,2523.16591804872,1549,
339,E000184,habitation,0,6,28331.434193366385,126.44780068754892,1.0,1.0361754409895572,0.14270251035975662,0.12110024495647786,0.7142857142857143,0.4281075310792698,1.0,"['P000046', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000294', 'P000317', 'P000326', 'P000331', 'P000349', 'P000394', 'P005000', 'P007111', 'P007593', 'P007982', 'P008028']","['P005000', 'P007593', 'P008028']",28331.434193366385,126.44780068754892,4721.905698894398,21.07463344792482,565372.0574049711,2649.6137187362688,1555,
340,E000360,habitation,0,2,5379.8362692415,21.519345076966,1.0,1.0550113544950328,0.08129304034226956,0.06182783597548564,0.14285714285714285,0.08129304034226956,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000328', 'P000339', 'P000355', 'P000372', 'P000380', 'P000394', 'P000396', 'P004282', 'P006950', 'P007111', 'P007528', 'P007982', 'P008033']",['P007528'],5379.8362692415,21.519345076966,2689.91813462075,10.759672538483,570751.8936742126,2671.133063813235,1557,
341,E000316,habitation,0,5,25375.117681493197,101.50047072597279,1.0,1.0664146568507882,0.1533742190010775,0.11664954361826357,0.5714285714285714,0.3834355475026937,1.0,"['P000046', 'P000115', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000317', 'P000394', 'P005726', 'P007111', 'P007662', 'P007982', 'P007994', 'P007995', 'P007996']","['P005726', 'P007996', 'P007994', 'P007995', 'P007662']",25375.1176814932,101.50047072597279,5075.0235362986405,20.300094145194556,596127.0113557058,2772.6335345392076,1562,
342,E000315,habitation,0,4,2583.62188073694,10.33448752294776,1.0,0.9363077000026511,0.019520155193266733,0.01484615347665598,0.42857142857142855,0.03904031038653347,1.0,"['P000046', 'P000115', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000317', 'P000394', 'P003330', 'P005726', 'P007111', 'P007770', 'P007982', 'P007994', 'P007995']","['P007770', 'P003330']",2583.62188073694,10.33448752294776,645.905470184235,2.58362188073694,598710.6332364427,2782.9680220621553,1566,
343,E000301,habitation,0,3,8361.11578877827,45.85557793460031,1.0,1.0408008647391052,0.08422815479963412,0.08783263434091129,0.2857142857142857,0.12634223219945118,1.0,"['P000046', 'P000115', 'P000163', 'P000181', 'P000279', 'P000290', 'P000292', 'P000317', 'P000394', 'P003202', 'P005726', 'P007111', 'P007597', 'P007982', 'P007994']","['P007597', 'P003202']",8361.11578877827,45.85557793460031,2787.0385962594232,15.28519264486677,607071.749025221,2828.8235999967555,1569,
344,E000372,habitation,0,5,24015.793920276785,125.82532076446986,1.0,1.0669959443986643,0.1451580907898484,0.1446049081134088,0.5714285714285714,0.362895226974621,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000328', 'P000339', 'P000355', 'P000372', 'P000380', 'P000394', 'P000396', 'P004261', 'P004269', 'P004271', 'P006950', 'P007111', 'P007610', 'P007982', 'P008033']","['P004271', 'P004269', 'P004261', 'P007610']",24015.79392027678,125.82532076446986,4803.158784055357,25.165064152893972,631087.5429454978,2954.6489207612253,1574,
345,E000369,habitation,0,3,7420.66194286908,41.225899682606,1.0,1.0300876857113024,0.07475421685687002,0.0789648617527338,0.2857142857142857,0.11213132528530502,1.0,"['P000046', 'P000084', 'P000134', 'P000142', 'P000163', 'P000181', 'P000233', 'P000279', 'P000290', 'P000292', 'P000296', 'P000317', 'P000328', 'P000339', 'P000355', 'P000372', 'P000380', 'P000394', 'P000396', 'P004269', 'P004271', 'P006950', 'P007111', 'P007507', 'P007982', 'P008033']",['P007507'],7420.66194286908,41.225899682606,2473.55398095636,13.741966560868667,638508.2048883669,2995.874820443831,1577,
346,E000129,habitation,0,5,25294.294953511817,106.82662488160608,1.0,1.0677868945151259,0.15288570411270236,0.12277063297924286,0.5714285714285714,0.38221426028175587,1.0,"['P000147', 'P000181', 'P000256', 'P000334', 'P000342', 'P000394', 'P000395', 'P005317', 'P007111', 'P007485', 'P007982', 'P007987', 'P007999']","['P007999', 'P007485']",25294.294953511817,106.82662488160608,5058.858990702363,21.365324976321215,663802.4998418787,3102.7014453254374,1582,
347,E000227,habitation,0,2,6576.851624644834,26.30740649857934,1.0,1.0736085514673501,0.09938076879851844,0.07558454999987908,0.14285714285714285,0.09938076879851844,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000494', 'P000719', 'P000732', 'P000744', 'P005100', 'P007111', 'P007686', 'P007982', 'P008001', 'P008003', 'P008004']","['P000744', 'P007686']",6576.851624644834,26.30740649857934,3288.425812322417,13.15370324928967,670379.3514665235,3129.008851824017,1584,
348,E000146,habitation,0,2,6388.306553880195,30.2063918004498,1.0,1.074689999833479,0.09653172260511693,0.08678683440271204,0.14285714285714285,0.09653172260511693,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000644', 'P000719', 'P000732', 'P005100', 'P007111', 'P007802', 'P007982', 'P008001']","['P000644', 'P007802']",6388.306553880195,30.2063918004498,3194.1532769400974,15.1031959002249,676767.6580204037,3159.2152436244664,1586,
349,E000226,habitation,0,2,6195.87427323843,34.4215237402135,1.0,1.0759969564004495,0.09362393798668811,0.09889744860842485,0.14285714285714285,0.09362393798668811,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000494', 'P000719', 'P000732', 'P000744', 'P005100', 'P007111', 'P007458', 'P007982', 'P008001', 'P008003', 'P008004']",['P007458'],6195.87427323843,34.4215237402135,3097.937136619215,17.21076187010675,682963.5322936422,3193.63676736468,1588,
350,E000303,habitation,0,4,19144.575878621086,93.55782665686753,1.0,1.084785749654697,0.14464387960414724,0.13440181241750118,0.42857142857142855,0.28928775920829447,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000476', 'P000494', 'P000719', 'P000732', 'P005100', 'P007111', 'P007567', 'P007982', 'P008001', 'P008003', 'P008004', 'P008010', 'P008012', 'P008013', 'P008016', 'P008020']","['P007567', 'P008020', 'P008016', 'P000476']",19144.575878621086,93.55782665686753,4786.143969655272,23.389456664216883,702108.1081722633,3287.194594021548,1592,
351,E000371,habitation,0,6,25408.65070000857,117.77546029431393,1.0,1.0189620076255856,0.12798075152137495,0.11279466320451206,0.7142857142857143,0.3839422545641249,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000462', 'P000464', 'P000470', 'P000476', 'P000494', 'P000719', 'P000732', 'P005100', 'P007111', 'P007616', 'P007982', 'P008001', 'P008003', 'P008004', 'P008010', 'P008012', 'P008013', 'P008016', 'P008017', 'P008018', 'P008019']","['P008017', 'P000462', 'P008019', 'P000470', 'P007616', 'P000464', 'P008018']",25408.65070000857,117.77546029431394,4234.775116668095,19.629243382385656,727516.7588722719,3404.970054315862,1598,
352,E000358,habitation,0,4,4324.98673122846,17.29994692491384,1.0,0.9511505499380146,0.03267676777002605,0.02485248219758984,0.42857142857142855,0.0653535355400521,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000464', 'P000470', 'P000476', 'P000494', 'P000629', 'P000719', 'P000732', 'P005100', 'P007111', 'P007544', 'P007982', 'P008001', 'P008003', 'P008004', 'P008010', 'P008012', 'P008013', 'P008016', 'P008019']","['P000629', 'P007544']",4324.98673122846,17.29994692491384,1081.246682807115,4.32498673122846,731841.7456035003,3422.270001240776,1602,
353,E000327,habitation,0,3,5798.312183329945,28.1744986085552,1.0,1.0086962820193393,0.058411000217170966,0.05396596325867053,0.2857142857142857,0.08761650032575645,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000470', 'P000476', 'P000494', 'P000633', 'P000719', 'P000732', 'P005100', 'P007111', 'P007677', 'P007982', 'P008001', 'P008003', 'P008004', 'P008010', 'P008012', 'P008013', 'P008016', 'P008019']","['P007677', 'P000633']",5798.312183329945,28.1744986085552,1932.7707277766483,9.391499536185067,737640.0577868302,3450.444499849331,1605,
354,E000317,habitation,0,2,4124.042149601445,16.49616859840578,1.0,1.0355009526491397,0.062317124176724775,0.04739560626396107,0.14285714285714285,0.062317124176724775,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000470', 'P000476', 'P000494', 'P000635', 'P000719', 'P000732', 'P005100', 'P007111', 'P007584', 'P007982', 'P008001', 'P008003', 'P008004', 'P008010', 'P008012', 'P008013', 'P008016']","['P007584', 'P000635']",4124.042149601445,16.49616859840578,2062.0210748007225,8.24808429920289,741764.0999364316,3466.9406684477367,1607,
355,E000370,habitation,0,2,5163.872133712144,23.50388512095282,1.0,1.054111212096859,0.07802967314976825,0.06752967382824336,0.14285714285714285,0.07802967314976825,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000462', 'P000464', 'P000470', 'P000476', 'P000494', 'P000621', 'P000719', 'P000732', 'P005100', 'P007111', 'P007533', 'P007982', 'P008001', 'P008003', 'P008004', 'P008010', 'P008012', 'P008013', 'P008016', 'P008017', 'P008019']","['P007533', 'P000621']",5163.872133712144,23.50388512095282,2581.936066856072,11.75194256047641,746927.9720701438,3490.4445535686896,1609,
356,E000363,habitation,0,2,5935.423168169732,30.61384703304593,1.0,1.0695664966542293,0.0896883419700228,0.08795750549879813,0.14285714285714285,0.0896883419700228,1.0,"['P000181', 'P000265', 'P000381', 'P000394', 'P000395', 'P000462', 'P000464', 'P000470', 'P000476', 'P000494', 'P000627', 'P000719', 'P000732', 'P005100', 'P007111', 'P007645', 'P007982', 'P008001', 'P008003', 'P008004', 'P008010', 'P008012', 'P008013', 'P008016', 'P008019']","['P000627', 'P007645']",5935.423168169732,30.61384703304593,2967.711584084866,15.306923516522964,752863.3952383135,3521.0584006017357,1611,
357,E000109,habitation,0,6,36688.070974921386,199.4460548148501,1.0,1.0992402919299071,0.18479402746240275,0.19101135774882444,0.7142857142857143,0.5543820823872083,1.0,"['P000181', 'P000365', 'P000394', 'P000395', 'P005500', 'P007111', 'P007572', 'P007982', 'P007991', 'P007997']","['P007997', 'P007572', 'P007991']",36688.070974921386,199.4460548148501,6114.678495820231,33.24100913580835,789551.4662132348,3720.5044554165856,1617,
